ah_full_company,ah_full_current_away_or_under,ah_full_current_home_or_over,ah_full_current_line_or_draw,ah_full_live_away_or_under,ah_full_live_home_or_over,ah_full_live_line_or_draw,ah_full_open_away_or_under,ah_full_open_home_or_over,ah_full_open_line_or_draw,ah_half_current_away_or_under,ah_half_current_home_or_over,ah_half_current_line_or_draw,ah_half_live_away_or_under,ah_half_live_home_or_over,ah_half_live_line_or_draw,ah_half_open_away_or_under,ah_half_open_home_or_over,ah_half_open_line_or_draw,away_cn,away_rank_or_stage,away_score,away_tw,bj_time,euro_full_company,euro_full_current_away_or_under,euro_full_current_home_or_over,euro_full_current_line_or_draw,euro_full_live_away_or_under,euro_full_live_home_or_over,euro_full_live_line_or_draw,euro_full_open_away_or_under,euro_full_open_home_or_over,euro_full_open_line_or_draw,euro_half_current_away_or_under,euro_half_current_home_or_over,euro_half_current_line_or_draw,euro_half_live_away_or_under,euro_half_live_home_or_over,euro_half_live_line_or_draw,euro_half_open_away_or_under,euro_half_open_home_or_over,euro_half_open_line_or_draw,future_ah_line_hint,future_total_line_hint,home_cn,home_rank_or_stage,home_score,home_tw,initial_ah_hint,initial_total_hint,latest_snapshot_stamp,league_cn,league_tw,list_date,list_lock_source,list_source,match_id,odds_frozen_from_snapshot,refresh_status,snapshot_stamp,source_page,state,total_full_company,total_full_current_away_or_under,total_full_current_home_or_over,total_full_current_line_or_draw,total_full_live_away_or_under,total_full_live_home_or_over,total_full_live_line_or_draw,total_full_open_away_or_under,total_full_open_home_or_over,total_full_open_line_or_draw,total_half_current_away_or_under,total_half_current_home_or_over,total_half_current_line_or_draw,total_half_live_away_or_under,total_half_live_home_or_over,total_half_live_line_or_draw,total_half_open_away_or_under,total_half_open_home_or_over,total_half_open_line_or_draw,xml_ah_away_water,xml_ah_home_water,xml_ah_line,xml_euro_away,xml_euro_draw,xml_euro_home,xml_total_line,xml_total_over_water,xml_total_under_water
,0.88,0.82,0.5,1.25,0.5,0.0,0.82,0.88,0.5,0.8,0.9,0.25,0.02,3.12,0.25,0.75,0.95,0.25,海法,11,1,海法,9-8 00:45,,3.15,1.82,3.55,8.2,5.8,1.17,3.05,1.88,3.45,3.7,2.25,2.29,1.01,15.5,9.7,3.65,2.32,2.24,,,尼坦耶马卡比,5,1,尼坦耶馬卡比,0.5,2026,,以超,以超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3001601,,,20260908_072956,,-1,,0.77,0.93,3.0,0.18,2.08,2.5,0.92,0.78,2.75,0.76,0.94,1.25,0.01,3.22,1.5,0.71,0.99,1.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,托特,,3,托特,9-8 00:45,,,,,,,,,,,,,,,,,,,,,,VJS万塔B队,,3,VJS萬塔B隊,,2026,,芬K联,芬K聯,,,,3087308,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow*,0.79,1.09,0.25,,,,1.07,0.81,0.0,,,,,,,,,,塞尔塔,17,1,切爾達,9-8 01:00,Titan007百家欧赔均值,3.12,2.53,2.87,,,,3.33,2.49,2.85,,,,,,,,,,,,赫塔菲,15,1,加泰,0,2026,20260908_072956,西甲,西甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3013677,20260907_072747,,20260908_072956,,-1,Crow*,1.0,0.88,1.75,,,,0.79,1.07,2.0,,,,,,,,,,,,,,,,,,
Crow*,0.95,0.93,-0.75,,,,0.86,1.02,-0.5,,,,,,,,,,尤尔加登,3,1,佐加頓斯,9-8 01:00,Titan007百家欧赔均值,1.79,3.94,3.72,,,,1.7,4.44,3.85,,,,,,,,,,,,卡尔马,13,0,卡馬亞,-0.5,2026,20260908_072956,瑞典超,瑞典超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2912262,20260907_072747,,20260908_072956,,-1,Crow*,0.98,0.89,2.75,,,,0.98,0.89,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.97,0.91,0.75,,,,0.93,0.95,0.75,,,,,,,,,,索尔纳,6,0,AIK蘇納,9-8 01:00,Titan007百家欧赔均值,4.07,1.71,3.99,,,,4.18,1.69,4.1,,,,,,,,,,,,马尔默,7,0,馬模,0.75,2026,20260908_072956,瑞典超,瑞典超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2912263,20260907_072747,,20260908_072956,,-1,Crow*,0.81,1.06,3.25,,,,1.05,0.82,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.89,0.99,0.25,,,,1.07,0.81,0.0,,,,,,,,,,哥德堡,11,4,哥登堡,9-8 01:00,Titan007百家欧赔均值,3.1,2.12,3.54,,,,2.82,2.29,3.53,,,,,,,,,,,,米亚尔比,12,1,米贊比,0,2026,20260908_072956,瑞典超,瑞典超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2912264,20260907_072747,,20260908_072956,,-1,Crow*,0.98,0.89,2.75,,,,0.98,0.89,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.93,0.95,0.5,,,,1.0,0.88,0.5,,,,,,,,,,加济安泰普大都会,11,4,加辛塔,9-8 01:00,Titan007百家欧赔均值,4.11,1.8,3.62,,,,3.85,1.9,3.57,,,,,,,,,,,,哥兹塔比,17,2,葛迪比,0.5,2026,20260908_072956,土超,土超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3026719,20260907_072747,,20260908_072956,,-1,Crow*,0.82,1.05,2.75,,,,0.84,1.03,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.99,0.89,0.5,,,,0.96,0.92,0.5,,,,,,,,,,阿拉尼亚体育,12,1,阿蘭亞士邦,9-8 01:00,Titan007百家欧赔均值,4.0,1.89,3.37,,,,4.14,1.88,3.4,,,,,,,,,,,,里泽体育,9,0,里澤士邦,0.5,2026,20260908_072956,土超,土超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3026722,20260907_072747,,20260908_072956,,-1,Crow*,0.84,1.03,2.5,,,,0.84,1.03,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.95,0.81,0.25,,,,0.98,0.84,0.25,,,,,,,,,,AVS俱乐部,13,1,AVS俱樂部,9-8 01:00,Titan007百家欧赔均值,3.18,2.16,3.09,,,,3.3,2.13,3.11,,,,,,,,,,,,鲁席塔尼亚FC,3,2,魯席塔尼亞FC,0.25,2026,20260908_072956,葡甲,葡甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3023777,20260907_072747,,20260908_072956,,-1,Crow*,0.84,0.92,2.25,,,,0.86,0.94,2.25,,,,,,,,,,,,,,,,,,
,0.74,0.96,0.5,0.71,1.12,0.0,0.75,0.95,0.5,,,,0.02,5.0,0.25,0.68,1.16,0.25,瓦莱塔,马耳甲3,2,華列達,9-8 01:00,,3.35,1.96,2.95,1.01,16.5,13.5,3.05,1.95,3.25,,,,1.01,21.0,11.5,4.1,2.68,1.99,,,弗洛里亚纳,马耳甲1,0,弗洛里亞納,0.5,2026,,马耳超杯,馬爾超盃,,,,3087309,,,20260908_072956,,-1,,0.73,0.97,2.5,0.1,3.33,2.5,0.8,0.9,2.5,,,,0.01,4.76,1.5,0.79,1.01,1.0,,,,,,,,,
Crow*,0.9,0.98,0.5,,,,1.01,0.81,0.25,,,,,,,,,,北西兰,3,2,洛斯查蘭特,9-8 01:00,Titan007百家欧赔均值,3.29,1.98,3.67,,,,3.43,1.94,3.75,,,,,,,,,,,,中日德兰,2,2,米迪蘭特,0.25,2026,20260908_072956,丹麦超,丹麥超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2998241,20260907_072747,,20260908_072956,,-1,Crow*,0.86,1.01,3.0,,,,0.85,0.95,3.0,,,,,,,,,,,,,,,,,,
,0.8,0.9,1.5,0.07,2.7,0.25,0.8,0.9,1.25,0.98,0.72,0.5,0.06,2.77,0.25,0.84,0.86,0.5,拉马甘夏普尔,13,0,拉馬甘夏普爾,9-8 01:00,,6.1,1.29,4.7,21.0,1.03,7.7,5.7,1.36,4.15,5.6,1.72,2.55,18.0,9.0,1.02,5.6,1.86,2.29,,,特拉维夫夏普尔,6,4,特拉維夫夏普爾,1.25,2026,,以超,以超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3001597,,,20260908_072956,,-1,,0.78,0.92,3.25,0.03,3.03,3.5,0.82,0.88,2.75,0.94,0.76,1.25,0.01,3.22,0.5,0.68,1.02,1.25,,,,,,,,,
Crow*,0.77,0.99,0.75,,,,0.77,0.99,0.75,,,,,,,,,,斯凯尔涅维采,18,1,斯凯尔涅维采,9-8 01:00,Titan007百家欧赔均值,4.07,1.72,3.67,,,,4.15,1.71,3.68,,,,,,,,,,,,罗切霍茹夫,14,3,路克丘羅,0.75,2026,20260908_072956,波兰甲,波蘭甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3004977,20260907_072747,,20260908_072956,,-1,Crow*,0.82,0.94,2.75,,,,0.82,0.94,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.99,0.77,-0.5,,,,0.99,0.77,-0.5,,,,,,,,,,奥莫尼亚,11,4,奧摩尼亞,9-8 01:00,Titan007百家欧赔均值,1.95,3.22,3.61,,,,1.98,3.12,3.64,,,,,,,,,,,,艾里斯利马斯素尔,10,1,艾里斯利馬素爾,-0.5,2026,20260908_072956,塞浦甲,塞浦甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3044383,20260907_072747,,20260908_072956,,-1,Crow*,0.98,0.78,2.75,,,,0.98,0.78,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.87,0.89,-0.75,,,,0.99,0.83,-0.75,,,,,,,,,,布尔萨体育,2,2,貝沙,9-8 01:00,Titan007百家欧赔均值,1.69,4.25,3.68,,,,1.68,4.22,3.78,,,,,,,,,,,,文尼沙BB,10,1,文尼沙BB,-0.75,2026,20260908_072956,土甲,土甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3030141,20260907_072747,,20260908_072956,,-1,Crow*,0.98,0.78,2.75,,,,1.0,0.8,2.75,,,,,,,,,,,,,,,,,,
Crow*,1.0,0.76,0.5,,,,1.03,0.79,0.5,,,,,,,,,,波德鲁姆士邦,17,0,波德魯姆士邦,9-8 01:00,Titan007百家欧赔均值,3.61,1.97,3.32,,,,4.14,1.77,3.42,,,,,,,,,,,,马兰迪BB,7,1,馬蘭迪BB,0.5,2026,20260908_072956,土甲,土甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3030142,20260907_072747,,20260908_072956,,-1,Crow*,0.99,0.77,2.25,,,,1.01,0.79,2.25,,,,,,,,,,,,,,,,,,
Crow*,0.86,1.02,0.75,,,,0.86,1.02,0.75,,,,,,,,,,马哈拉,20,1,加斯馬哈拉,9-8 01:00,Titan007百家欧赔均值,5.12,1.71,3.12,,,,5.14,1.71,3.15,,,,,,,,,,,,国家银行俱乐部,14,3,國家銀行俱樂部,0.75,2026,20260908_072956,埃及超,埃及超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3059444,20260907_072747,,20260908_072956,,-1,Crow*,0.87,1.0,2.0,,,,0.87,1.0,2.0,,,,,,,,,,,,,,,,,,
Crow*,0.82,1.06,-0.25,,,,0.91,0.97,-0.25,,,,,,,,,,马斯里,5,1,馬薩雷,9-8 01:00,Titan007百家欧赔均值,2.16,3.7,2.75,,,,2.1,3.8,2.8,,,,,,,,,,,,佩特捷德,17,2,佩特捷德,-0.25,2026,20260908_072956,埃及超,埃及超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3059445,20260907_072747,,20260908_072956,,-1,Crow*,0.8,1.07,2.25,,,,0.84,1.03,2.25,,,,,,,,,,,,,,,,,,
,1.11,0.6,1.75,1.11,0.6,1.75,0.9,0.8,1.5,0.95,0.75,0.75,0.95,0.75,0.75,0.75,0.95,0.75,阿尔西米,7,0,阿爾西米,9-8 01:00,,9.0,1.15,5.9,9.0,1.15,5.9,8.3,1.25,5.0,7.4,1.51,2.84,7.4,1.51,2.84,7.7,1.66,2.57,,,华达,6,2,華達,1.5,2026,,北马其甲,北馬其甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2998361,,,20260908_072956,,-1,,0.99,0.71,3.25,0.99,0.71,3.25,0.9,0.8,2.75,0.71,0.99,1.5,0.71,0.99,1.5,0.73,0.97,1.25,,,,,,,,,
,0.7,1.0,-0.25,0.01,3.22,0.25,0.82,0.88,-0.25,1.01,0.69,-0.25,0.01,3.22,0.25,0.62,1.08,0.0,FK海王星克莱佩达,4,0,FK海王星克萊佩達,9-8 01:00,,1.92,2.95,3.45,16.5,1.01,9.9,2.03,2.73,3.45,2.42,3.5,2.22,15.5,1.01,9.7,2.55,3.25,2.21,,,萨尔基利斯B队,8,1,薩基列斯B隊,-0.25,2026,,立陶乙,立陶乙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3031193,,,20260908_072956,,-1,,0.92,0.78,2.75,0.02,3.12,1.5,0.92,0.78,2.75,0.61,1.09,1.25,0.01,3.22,1.5,0.69,1.01,1.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Al卡拉巴,18,0,Al卡拉巴,9-8 01:00,,,,,,,,,,,,,,,,,,,,,,扎瓦拉,3,1,薩烏拉,,2026,,伊拉联,伊拉聯,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3071893,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,巴格达空军,17,3,巴格達空軍,9-8 01:00,,,,,,,,,,,,,,,,,,,,,,卡帕拉,16,2,肯巴拉亞,,2026,,伊拉联,伊拉聯,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3071896,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.75,0.95,-0.25,3.22,0.01,-0.25,0.84,0.86,-0.5,1.06,0.64,-0.25,0.6,1.11,0.0,1.06,0.64,-0.25,蒙特维多竞技后备队,,3,蒙特維多競賽會後備隊,9-8 01:00,,1.98,2.91,3.35,1.07,20.0,5.9,1.84,3.2,3.4,2.53,3.5,2.14,10.5,12.5,1.03,2.53,3.5,2.14,,,东方后备队,,1,奧瑞多拉巴斯後備隊,-0.5,2026,,乌拉后备,烏拉後備,,,,3087304,,,20260908_072956,,-1,,0.94,0.76,2.5,0.01,3.22,4.5,0.81,0.89,2.75,0.97,0.73,1.0,0.03,3.03,2.5,0.97,0.73,1.0,,,,,,,,,
,1.11,0.6,1.0,1.11,0.6,1.0,0.86,0.84,0.75,0.93,0.77,0.5,0.93,0.77,0.5,0.95,0.75,0.25,奥斯陆火车头,12,3,奧斯陸火車頭,9-8 01:00,,4.35,1.39,4.9,4.35,1.39,4.9,3.15,1.68,4.15,4.1,1.77,2.93,4.1,1.77,2.93,3.45,2.03,2.71,,,KFUM奥斯陆B队,9,0,KFUM奧斯陸B隊,0.75,2026,,挪丙,挪丙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2967510,,,20260908_072956,,-1,,0.98,0.72,4.25,0.98,0.72,4.25,1.02,0.68,4.0,0.98,0.72,1.75,0.98,0.72,1.75,0.78,0.92,1.75,,,,,,,,,
,0.6,1.11,-0.75,0.37,1.49,0.0,0.86,0.84,-0.25,0.17,2.12,-0.25,0.42,1.38,0.0,0.7,1.0,0.0,雷黑姆B队,10,7,雷黑姆B隊,9-8 01:00,,1.61,3.35,4.35,1.01,13.0,11.5,2.03,2.44,4.05,2.07,3.3,2.72,1.01,13.0,11.0,2.38,2.79,2.69,,,科维科特隆德赫姆,9,0,科維科特隆德赫姆,-0.25,2026,,挪丙,挪丙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2967689,,,20260908_072956,,-1,,0.71,0.99,4.25,0.27,1.75,7.5,0.92,0.78,4.0,0.81,0.89,1.75,0.1,2.5,2.5,0.79,0.91,1.75,,,,,,,,,
,1.0,0.7,0.0,0.91,0.79,0.0,0.9,0.8,0.0,0.97,0.73,0.0,0.01,3.22,0.25,0.89,0.81,0.0,阿萨纳B队,10,3,阿薩納B隊,9-8 01:00,,2.42,2.02,4.15,6.2,5.9,1.22,2.28,2.17,4.0,2.74,2.4,2.71,1.01,16.5,9.8,2.66,2.56,2.61,,,格耐斯特,13,3,格耐斯特,0,2026,,挪丙,挪丙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2967873,,,20260908_072956,,-1,,1.08,0.62,4.0,0.25,1.81,6.5,0.76,0.94,4.0,0.83,0.87,1.75,0.01,3.22,3.5,0.94,0.76,1.5,,,,,,,,,
,0.94,0.76,0.0,0.04,2.94,0.25,0.94,0.76,0.75,0.43,1.36,0.0,0.04,2.94,0.25,0.71,0.99,0.5,斯巴达萨普斯堡B队,12,4,薩普斯堡B隊,9-8 01:00,,2.31,2.09,4.2,1.01,19.5,9.1,3.5,1.58,4.35,2.65,2.41,2.79,12.0,12.0,1.02,3.6,1.99,2.7,,,ORN侯登,6,3,ORN侯登,0.75,2026,,挪丙,挪丙,,,,2968422,,,20260908_072956,,-1,,0.95,0.75,4.25,0.05,2.85,7.5,0.86,0.84,4.0,0.95,0.75,1.75,0.01,3.22,4.5,0.77,0.93,1.75,,,,,,,,,
Crow*,0.82,1.06,0.0,,,,0.82,1.06,0.0,,,,,,,,,,奥斯特桑斯,4,1,奧斯達辛斯,9-8 01:05,Titan007百家欧赔均值,2.4,2.64,3.34,,,,2.42,2.65,3.36,,,,,,,,,,,,奥雷布洛,15,0,奧雷布洛,0,2026,20260908_072956,瑞典甲,瑞典甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2914684,20260907_072747,,20260908_072956,,-1,Crow*,1.02,0.84,2.5,,,,1.02,0.84,2.5,,,,,,,,,,,,,,,,,,
,0.74,0.96,-0.75,0.55,1.17,0.0,0.92,0.78,-1.0,0.69,1.01,-0.25,3.03,0.03,-0.25,1.0,0.7,-0.5,比达耶路撒冷,14,1,耶路撒冷比達,9-8 01:15,,1.54,4.25,3.75,1.03,23.0,7.3,1.5,4.5,3.85,2.04,4.6,2.26,10.5,14.5,1.02,2.0,4.8,2.26,,,布奈萨克宁哈普尔,12,0,沙克尼,-1,2026,,以超,以超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3001602,,,20260908_072956,,-1,,0.84,0.86,2.75,0.26,1.78,1.5,0.82,0.88,2.75,0.68,1.02,1.25,0.01,3.22,0.5,0.67,1.03,1.25,,,,,,,,,
Crow*,0.82,1.0,1.0,,,,0.97,0.85,0.75,,,,,,,,,,克卢日大学,13,0,古積大學,9-8 01:30,Titan007百家欧赔均值,4.28,1.75,3.65,,,,5.17,1.55,4.04,,,,,,,,,,,,克拉约瓦大学,6,4,CS卡拉奧華大學,0.75,2026,20260908_072956,罗甲,羅甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3010416,20260907_072747,,20260908_072956,,-1,Crow*,0.99,0.81,2.75,,,,0.94,0.86,2.75,,,,,,,,,,,,,,,,,,
,0.87,0.83,0.0,3.12,0.02,-0.25,0.74,0.96,0.25,0.87,0.83,0.0,1.11,0.6,0.0,0.96,0.74,0.0,特拉维夫马卡比,1,4,特拉維夫馬卡比,9-8 01:30,,2.31,2.26,3.65,1.01,13.0,11.0,2.5,2.14,3.5,2.78,2.74,2.35,1.01,13.0,11.0,3.0,2.67,2.26,,,贝尔谢巴夏普尔,7,1,比爾舒華夏普爾,0.25,2026,,以超,以超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3001598,,,20260908_072956,,-1,,0.87,0.83,3.25,0.02,3.12,5.5,0.8,0.9,3.0,0.91,0.79,1.25,0.07,2.7,2.5,0.76,0.94,1.25,,,,,,,,,
,0.9,0.92,0.25,4.76,0.03,-0.25,0.74,0.96,0.25,1.14,0.69,0.0,0.02,5.0,0.25,0.99,0.71,0.0,迪欧斯捷尔,14,1,迪歐斯捷爾,9-8 01:30,,2.83,2.16,3.3,18.0,1.01,13.0,2.62,2.18,3.2,3.6,2.76,2.11,1.01,20.0,12.0,3.25,2.82,2.05,,,维迪奥顿,10,2,維迪奧頓,0.25,2026,,匈乙,匈乙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3018489,,,20260908_072956,,-1,,0.85,0.95,2.5,0.03,4.34,3.5,0.78,0.92,2.5,0.89,0.91,1.0,0.02,4.54,1.5,0.82,0.88,1.0,,,,,,,,,
Crow*,0.84,0.92,0.0,,,,0.8,0.96,0.0,,,,,,,,,,索非亚斯拉维亚,9,1,索菲亞斯拉維亞,9-8 01:30,Titan007百家欧赔均值,2.47,2.67,3.18,,,,2.68,2.59,3.04,,,,,,,,,,,,多瑙,12,0,多瑙,0,2026,20260908_072956,保甲,保甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2998472,20260907_072747,,20260908_072956,,-1,Crow*,0.8,0.96,2.25,,,,0.8,0.96,2.5,,,,,,,,,,,,,,,,,,
,1.0,0.82,-0.25,5.26,0.01,-0.25,1.0,0.7,-0.25,0.73,1.09,0.0,0.61,1.26,0.0,0.72,0.98,0.0,阿尔纳泽马,7,2,阿爾納澤馬,9-8 01:30,,2.22,2.85,3.15,14.5,15.5,1.01,2.34,2.82,2.96,2.91,3.5,2.04,26.0,1.04,8.3,3.1,3.55,1.94,,,阿科多,4,2,艾奧赫多,-0.25,2026,,沙地甲,沙地甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3048478,,,20260908_072956,,-1,,0.82,0.98,2.5,0.01,4.76,4.5,0.78,0.92,2.25,0.82,0.98,1.0,0.13,3.03,1.5,1.02,0.68,0.75,,,,,,,,,
,,,,,,,,,,,,,,,,,,,马卡比拉马特,,2,馬卡比拉馬特,9-8 01:30,,,,,,,,,,,,,,,,,,,,,,雅坲奥托都西姆,,7,雅坲奧托都西姆,,2026,,以丙,以丙,,,,3087776,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.01,0.81,-1.0,0.61,1.26,0.0,0.94,0.76,-1.0,0.79,1.03,-0.25,0.43,1.63,0.0,0.67,1.03,-0.25,皇家社会女足,15,2,皇家蘇斯達女足,9-8 01:30,,1.54,4.6,3.95,26.0,1.07,6.7,1.54,4.65,3.95,2.05,4.95,2.32,14.0,16.0,1.01,2.05,5.0,2.31,,,格拉那达女足,13,3,格蘭納達女足,-1,2026,,西女超,西女超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3057165,,,20260908_072956,,-1,,0.87,0.93,2.75,0.22,2.38,5.5,0.8,0.9,2.75,0.7,1.11,1.25,0.06,3.84,3.5,1.04,0.66,1.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,沙瑞拉马卡恩斯RJ,,2,沙瑞拉馬卡恩斯RJ,9-8 01:45,,,,,,,,,,,,,,,,,,,,,,CGI4月7,,2,CGI4月7,,2026,,里约甲,里約甲,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3085621,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow*,0.97,0.85,1.75,,,,0.9,0.92,1.5,,,,,,,,,,新未来城体育,7,2,尼奧姆,9-8 02:00,Titan007百家欧赔均值,7.14,1.31,5.29,,,,9.81,1.22,6.25,,,,,,,,,,,,利雅得新月,1,0,希拉爾,1.5,2026,20260908_072956,沙特联,沙地聯,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3046977,20260907_072747,,20260908_072956,,-1,Crow*,0.97,0.83,3.25,,,,0.91,0.89,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.82,1.0,0.5,,,,0.82,1.0,0.5,,,,,,,,,,邓伯什,15,1,丹博斯治,9-8 02:00,Titan007百家欧赔均值,3.16,1.92,3.88,,,,3.11,1.95,3.94,,,,,,,,,,,,埃因霍温青年队,9,3,PSV燕豪芬青年隊,0.5,2026,20260908_072956,荷乙,荷乙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2996452,20260907_072747,,20260908_072956,,-1,Crow*,1.02,0.78,3.5,,,,0.97,0.83,3.5,,,,,,,,,,,,,,,,,,
Crow*,1.02,0.8,0.0,,,,0.93,0.89,0.0,,,,,,,,,,FC埃因霍温,17,0,FC燕豪芬,9-8 02:00,Titan007百家欧赔均值,2.51,2.37,3.63,,,,2.63,2.31,3.64,,,,,,,,,,,,乌德勒支青年队,20,0,烏德勒支青年隊,0,2026,20260908_072956,荷乙,荷乙,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2996453,20260907_072747,,20260908_072956,,-1,Crow*,0.99,0.81,3.0,,,,0.95,0.85,3.0,,,,,,,,,,,,,,,,,,
,0.88,0.94,0.25,0.23,1.88,0.0,0.75,0.95,0.25,1.16,0.68,0.0,0.96,0.86,0.0,1.03,0.67,0.0,诺维贝尔格莱德,3,1,諾維貝爾格萊德,9-8 02:00,,3.0,2.2,3.0,5.7,13.0,1.15,2.96,2.25,2.95,3.7,2.87,1.99,26.0,1.02,10.5,3.65,3.0,1.95,,,OFK贝尔格莱德,10,1,OFK貝爾格萊德,0.25,2026,,塞尔超,塞爾超,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,2998952,,,20260908_072956,,-1,,0.85,0.95,2.25,0.14,2.27,2.5,0.75,0.95,2.25,0.73,1.07,1.0,0.07,3.7,1.5,1.03,0.67,0.75,,,,,,,,,
,,,,,,,,,,,,,,,,,,,塞拉里昂U17,,1,塞拉里昂U17,9-8 02:00,,,,,,,,,,,,,,,,,,,,,,冈比亚U17,,4,甘比亞U17,,2026,,非青U17,非青U17,2026-09-07,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260907.json,Next_20260907,3085629,,,20260908_072956,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
